"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","balcony","lake_access","waterfront","private_entry","workspace","backyard","beachfront","kitchen","oven","stove","wifi","fridge","iron","bed_linens","tv","dryer","coffee_maker","washer","microwave","shampoo","hot_water","hangers","dishwasher","freezer","heating","free_parking","breakfast","fireplace","hair_dryer","pool","sauna","hot_tub","gym","bbq","airco","greeting_host","crib","high_chair","pets_allow","elevator","single_level","baby_safety_gates","baby_bath","changing_table","baby_monitor","fire_extinguisher","smoke_alarm","security_cameras","carbon_monoxide_alarm","smart_lock","first_aid"
"74",254800,1337537,"within a few hours","100%","67%",0,1,"Entire home/apt",1,1,"$203.00",50,4.92,4.94,4.9,4.98,4.92,5,4.66,1,0,1.29,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"75",255809,1344947,"within a few hours","100%","91%",0,2,"Entire home/apt",2,2,"$149.00",96,4.84,4.88,4.95,4.91,4.88,4.73,4.65,1,0,0.84,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"76",256670,1350388,NA,NA,NA,0,1,"Entire home/apt",4,6,"$250.00",7,4.57,4.43,4.57,4.71,4.86,4.71,4.43,0,0,0.09,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
"77",258273,1358307,NA,NA,NA,0,1,"Entire home/apt",1,1,"$8,000.00",8,3.6,3.75,2.88,4.63,4.25,4.63,3.75,0,0,0.08,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",262394,1376607,"within an hour","100%",NA,1,1,"Private room",1,1,"$88.00",113,4.83,4.83,4.86,4.98,4.95,4.69,4.66,1,0,1.03,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"79",265349,1391689,NA,NA,NA,0,1,"Entire home/apt",1,1,"$85.00",22,4.72,4.8,4.55,4.75,4.65,4.7,4.7,0,1,0.77,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"80",272597,1426693,NA,NA,NA,0,1,"Entire home/apt",1,1,"$145.00",6,5,5,4.83,5,5,4.67,4.67,1,0,0.08,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"81",274688,1435990,NA,NA,NA,0,1,"Entire home/apt",1,1,"$121.00",43,4.85,4.86,4.88,4.95,4.86,4.49,4.72,1,0,0.42,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"82",277011,1446698,"within an hour","100%","100%",0,2,"Entire home/apt",1,1,"$125.00",20,4.88,4.94,4.65,5,4.76,4.88,4.88,0,0,0.18,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",282269,1471195,NA,NA,NA,0,1,"Entire home/apt",2,3,"$116.00",3,5,5,5,5,5,5,5,0,0,0.03,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"84",283170,1451657,"within a day","100%","0%",0,1,"Entire home/apt",5,12,"$707.00",109,4.52,4.56,4.58,4.72,4.84,4.72,4.16,1,0,1.1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1
"85",286500,1491565,"within an hour","100%","100%",1,2,"Private room",1,1,"$97.00",292,4.88,4.95,4.93,4.92,4.91,4.91,4.78,1,1,2.92,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
"86",290701,1491565,"within an hour","100%","100%",1,2,"Private room",1,1,"$97.00",342,4.85,4.94,4.93,4.93,4.89,4.92,4.75,1,1,3.01,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
"87",291637,1247363,NA,NA,NA,0,2,"Private room",1,1,"$80.00",8,4.67,5,4.83,5,5,4.67,4.67,0,0,0.12,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"88",291752,1511330,"within a few hours","67%",NA,1,1,"Private room",1,1,"$105.00",209,4.86,4.94,4.84,4.93,4.92,4.74,4.71,1,0,1.77,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"89",293337,1493495,"within a day","100%","0%",0,2,"Private room",1,1,"$115.00",25,4.73,4.82,4.61,4.95,4.95,4.67,4.41,0,0,0.22,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"90",293514,1518360,NA,NA,NA,0,1,"Entire home/apt",2,3,"$74.00",5,4.6,4.6,4.8,4.4,4.6,4.2,4.4,0,0,0.06,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"91",301220,1550321,NA,NA,NA,0,1,"Entire home/apt",1,2,"$125.00",83,4.79,4.51,4.69,4.97,4.93,4.88,4.7,0,0,0.71,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"92",302426,1557454,NA,NA,NA,0,1,"Entire home/apt",2,3,"$112.00",14,4.85,5,4.62,4.92,5,4.92,4.77,0,0,0.16,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
"93",304082,276068,NA,NA,NA,0,2,"Private room",1,2,"$103.00",126,4.72,4.73,4.62,4.86,4.82,4.88,4.57,1,0,1.11,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"94",304143,1565319,NA,NA,NA,0,1,"Entire home/apt",1,1,"$95.00",52,4.55,4.85,4.06,4.91,4.86,4.85,4.44,1,0,0.49,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"95",304189,1565512,"a few days or more","0%","56%",0,1,"Entire home/apt",1,1,"$99.00",89,4.7,4.73,4.51,4.87,4.84,4.87,4.52,0,0,1.04,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"96",305809,1573009,NA,NA,NA,1,1,"Entire home/apt",1,4,"$275.00",129,4.9,4.85,4.88,4.97,4.96,4.7,4.71,0,0,1.44,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
"97",306852,1141485,"within an hour","100%","92%",0,0,"Entire home/apt",2,2,"$170.00",23,4.61,4.78,4.78,4.96,4.87,4.87,4.7,1,0,0.49,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"98",307497,1582128,"within a day","100%","54%",1,2,"Entire home/apt",10,0,"$797.00",99,4.88,4.81,4.7,4.86,4.87,4.55,4.52,1,0,0.9,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"99",307621,1141485,"within an hour","100%","92%",0,0,"Entire home/apt",1,1,"$125.00",2,4.5,5,5,5,5,5,5,1,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",308028,1141485,"within an hour","100%","92%",0,0,"Private room",1,1,"$95.00",35,4.77,4.71,4.71,4.94,4.91,4.91,4.69,1,0,0.41,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",310722,1598424,NA,NA,NA,0,1,"Entire home/apt",1,1,"$169.00",28,4.78,4.92,4.76,4.88,4.92,4.8,4.8,0,0,0.28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"102",311124,1600010,NA,NA,NA,1,2,"Entire home/apt",1,1,"$190.00",81,4.74,4.7,4.79,4.89,4.91,4.93,4.57,1,0,0.72,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"103",311584,1023895,NA,NA,NA,0,1,"Entire home/apt",1,1,"$95.00",53,4.72,4.9,4.33,4.8,4.9,4.78,4.55,0,0,0.55,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"104",319985,1640702,"within an hour","100%","80%",0,3,"Entire home/apt",1,2,"$166.00",387,4.74,4.82,4.69,4.86,4.78,4.84,4.62,0,0,3.4,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
"105",320689,1642815,NA,NA,NA,0,1,"Entire home/apt",2,2,"$88.00",32,4.73,4.73,4.4,4.8,4.73,4.6,4.4,0,0,0.33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"106",327285,1672823,NA,NA,"100%",1,3,"Private room",1,4,"$148.00",535,4.94,4.91,4.91,4.98,4.99,4.9,4.84,1,1,4.73,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1
"107",331946,1687595,NA,NA,NA,0,1,"Entire home/apt",4,4,"$220.00",27,4.88,4.88,4.64,4.92,4.88,4.79,4.75,1,0,0.33,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
"108",340994,1730202,"within an hour","100%","0%",0,1,"Entire home/apt",1,1,"$150.00",37,4.89,4.95,4.84,4.86,4.97,4.86,4.84,0,0,0.37,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"109",343094,1740785,"within an hour","100%","95%",1,2,"Private room",1,1,"$73.00",390,4.89,4.87,4.9,4.97,4.97,4.87,4.75,1,1,3.75,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"110",345397,1751751,NA,NA,NA,0,1,"Entire home/apt",2,3,"$169.00",43,4.75,4.74,4.56,4.81,4.91,4.7,4.51,0,0,0.39,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"111",350271,1775032,NA,NA,NA,0,1,"Entire home/apt",3,3,"$395.00",3,4,5,4.5,5,5,5,4,1,0,0.06,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"112",357932,1811552,"within an hour","100%",NA,0,0,"Entire home/apt",1,1,"$200.00",27,4.64,4.29,4.08,4.92,4.83,4.79,4.08,1,0,0.27,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"113",357980,1811745,"within a day","100%","73%",1,1,"Entire home/apt",4,4,"$238.00",93,4.86,4.89,4.82,4.91,4.97,4.96,4.74,1,0,0.81,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
"114",361342,1826139,"within an hour","100%","87%",1,8,"Entire home/apt",2,3,"$314.00",109,4.84,4.86,4.72,4.84,4.86,4.93,4.66,1,0,1.48,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"115",362458,1831568,NA,NA,NA,1,1,"Entire home/apt",1,1,"$99.00",52,4.9,4.92,4.96,4.96,4.92,4.66,4.8,0,0,0.66,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"116",366438,1849988,"a few days or more","0%","0%",0,1,"Private room",1,1,"$100.00",416,4.74,4.8,4.75,4.84,4.88,4.92,4.63,1,0,3.83,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
"117",367107,1853421,NA,NA,NA,0,1,"Entire home/apt",1,1,"$182.00",11,5,4.91,4.82,4.91,5,5,4.73,1,0,0.21,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"118",367491,1855417,"within a day","100%","75%",0,1,"Entire home/apt",1,1,"$119.00",70,4.91,4.9,4.78,4.96,4.97,4.91,4.73,1,0,0.62,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"119",378523,1901477,"within an hour","100%","87%",1,1,"Entire home/apt",1,1,"$350.00",109,4.94,4.94,4.93,4.99,4.97,4.93,4.81,1,1,1.17,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"120",379885,1907015,"within an hour","100%",NA,0,2,"Private room",1,1,"$199.00",82,4.65,4.64,4.55,4.73,4.57,4.84,4.45,1,1,0.73,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"121",387644,1939619,NA,NA,NA,0,1,"Entire home/apt",2,2,"$295.00",55,4.78,4.85,4.57,4.9,4.9,4.98,4.77,0,0,0.55,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"122",396125,1979865,NA,NA,NA,1,1,"Private room",1,1,"$85.00",574,4.87,4.86,4.93,4.91,4.95,4.92,4.8,1,0,5.62,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"123",408794,2035506,NA,NA,NA,0,1,"Entire home/apt",1,2,"$199.00",23,4.62,4.71,4.19,4.76,4.76,4.71,4.52,0,0,0.21,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"124",414865,2063261,"within a day","78%","0%",0,1,"Entire home/apt",1,1,"$98.00",7,4.86,4.86,4.57,4.86,5,4.71,4.71,1,0,0.11,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"125",414917,2063612,NA,NA,NA,0,1,"Entire home/apt",2,3,"$280.00",78,4.89,4.68,4.83,4.96,4.94,4.92,4.66,0,0,0.7,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"126",415619,1336633,"within a day","100%","50%",0,1,"Entire home/apt",1,1,"$145.00",69,4.92,4.94,4.82,4.98,4.98,4.82,4.77,1,0,0.63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"127",418098,2078292,NA,NA,NA,0,1,"Entire home/apt",2,2,"$185.00",21,4.84,4.57,4.76,4.95,4.95,4.71,4.76,0,1,0.53,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
"128",422044,1826139,"within an hour","100%","87%",1,8,"Entire home/apt",3,5,"$275.00",134,4.84,4.79,4.82,4.85,4.85,4.86,4.64,1,1,1.18,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"129",431635,1939922,"within a day","100%","100%",0,1,"Entire home/apt",2,1,"$65.00",20,4.76,4.94,4.82,5,5,4.82,4.94,0,0,1.41,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"130",432233,2144360,NA,NA,NA,0,1,"Entire home/apt",1,1,"$304.00",24,4.76,4.57,4.61,4.7,4.87,4.87,4.57,0,0,0.21,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"131",437757,2174719,NA,NA,NA,0,1,"Entire home/apt",1,1,"$109.00",123,4.61,4.68,4.59,4.81,4.85,4.76,4.52,1,0,1.22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"132",439097,2181530,NA,NA,NA,0,2,"Entire home/apt",1,1,"$140.00",52,4.88,4.9,4.92,4.94,4.94,4.81,4.71,0,0,0.58,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"133",440992,2191136,"within an hour","100%","100%",0,1,"Entire home/apt",2,2,"$180.00",110,4.87,4.86,4.83,4.91,4.88,4.64,4.68,1,0,1.08,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1
"134",441424,2193861,"within an hour","100%","56%",0,1,"Entire home/apt",3,3,"$175.00",34,4.55,4.63,4.41,4.78,4.81,4.72,4.47,1,0,0.42,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"135",444935,2059471,NA,NA,NA,0,1,"Entire home/apt",1,1,"$149.00",9,4.44,4.67,4.56,4.63,4.78,4.88,4.5,0,0,0.15,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"136",445660,2202945,"within an hour","100%","96%",0,2,"Private room",2,3,"$65.00",402,4.79,4.87,4.89,4.93,4.92,4.69,4.67,1,1,3.58,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"137",446592,1543378,"within a few hours","100%","0%",1,1,"Private room",2,2,"$100.00",239,4.53,4.57,4.49,4.86,4.78,4.77,4.4,0,0,2.38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",447151,2220492,NA,NA,NA,0,1,"Entire home/apt",1,1,"$105.00",73,4.65,4.55,3.77,4.71,4.77,4.63,4.46,0,1,0.65,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"139",450767,2238440,"within a few hours","100%","100%",0,3,"Entire home/apt",2,3,"$261.00",79,4.59,4.7,4.65,4.72,4.62,4.92,4.42,0,0,0.85,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"140",451719,2243649,"a few days or more","38%","0%",0,1,"Entire home/apt",1,3,"$179.00",60,4.86,4.88,4.91,4.98,4.95,4.91,4.75,0,0,0.82,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",460469,1997447,NA,NA,NA,0,1,"Entire home/apt",1,1,"$110.00",46,4.73,4.65,4.63,4.74,4.85,4.7,4.52,0,0,0.41,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",462341,2297302,"within an hour","100%","83%",0,1,"Entire home/apt",3,2,"$171.00",34,4.97,5,5,4.94,5,4.97,4.91,1,0,0.66,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
"143",467103,2313040,NA,NA,"100%",0,1,"Entire home/apt",1,1,"$160.00",149,4.87,4.94,4.69,4.78,4.91,4.92,4.65,0,0,1.36,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"144",480245,2378237,NA,NA,NA,0,1,"Entire home/apt",1,1,"$150.00",19,4.83,4.78,4.5,4.94,4.94,4.94,4.72,0,0,0.26,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"145",481664,1382273,"within a few hours","100%","72%",0,2,"Private room",1,1,"$95.00",438,4.71,4.81,4.65,4.86,4.81,4.71,4.46,1,0,4.76,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
"146",483779,2395278,NA,NA,NA,0,1,"Private room",NA,1,"$100.00",38,4.89,4.86,4.89,4.94,4.97,4.4,4.82,1,0,0.65,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"147",484836,2396890,NA,NA,NA,0,1,"Entire home/apt",3,3,"$200.00",54,4.86,4.88,4.9,4.92,4.92,4.5,4.81,0,0,0.49,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"148",489418,2418579,NA,NA,NA,0,1,"Entire home/apt",2,4,"$79.00",96,4.4,4.06,4.23,4.74,4.78,4.33,4.31,0,0,0.87,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
