"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry"
"70",250751,1314658,NA,NA,NA,TRUE,1,"Entire home/apt",1,1,79,102,4.47,4.63,4.29,4.62,4.77,4.43,4.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"71",252080,1322517,"within an hour","100%",NA,FALSE,1,"Entire home/apt",2,2,385,11,4.89,4.9,4.9,4.8,5,4.9,4.7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"72",254104,1334704,"a few days or more","0%",NA,TRUE,1,"Private room",1,1,149,81,4.91,4.96,4.96,4.95,4.93,4.89,4.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"73",254800,1337537,"within a few hours","100%","67%",FALSE,1,"Entire home/apt",1,1,203,50,4.92,4.94,4.9,4.98,4.92,5,4.66,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"74",255809,1344947,"within a few hours","100%","91%",FALSE,2,"Entire home/apt",2,2,149,96,4.84,4.88,4.95,4.91,4.88,4.73,4.65,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"75",256670,1350388,NA,NA,NA,FALSE,1,"Entire home/apt",4,6,250,7,4.57,4.43,4.57,4.71,4.86,4.71,4.43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"76",262394,1376607,"within an hour","100%",NA,TRUE,1,"Private room",1,1,88,113,4.83,4.83,4.86,4.98,4.95,4.69,4.66,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"77",265349,1391689,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,85,22,4.72,4.8,4.55,4.75,4.65,4.7,4.7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"78",272597,1426693,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,145,6,5,5,4.83,5,5,4.67,4.67,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"79",274688,1435990,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,121,43,4.85,4.86,4.88,4.95,4.86,4.49,4.72,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"80",277011,1446698,"within an hour","100%","100%",FALSE,2,"Entire home/apt",1,1,125,20,4.88,4.94,4.65,5,4.76,4.88,4.88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"81",282269,1471195,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,116,3,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"82",283170,1451657,"within a day","100%","0%",FALSE,1,"Entire home/apt",5,12,707,109,4.52,4.56,4.58,4.72,4.84,4.72,4.16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"83",286500,1491565,"within an hour","100%","100%",TRUE,2,"Private room",1,1,97,292,4.88,4.95,4.93,4.92,4.91,4.91,4.78,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"84",290701,1491565,"within an hour","100%","100%",TRUE,2,"Private room",1,1,97,342,4.85,4.94,4.93,4.93,4.89,4.92,4.75,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"85",291637,1247363,NA,NA,NA,FALSE,2,"Private room",1,1,80,8,4.67,5,4.83,5,5,4.67,4.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"86",291752,1511330,"within a few hours","67%",NA,TRUE,1,"Private room",1,1,105,209,4.86,4.94,4.84,4.93,4.92,4.74,4.71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"87",293337,1493495,"within a day","100%","0%",FALSE,2,"Private room",1,1,115,25,4.73,4.82,4.61,4.95,4.95,4.67,4.41,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"88",293514,1518360,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,74,5,4.6,4.6,4.8,4.4,4.6,4.2,4.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"89",301220,1550321,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,125,83,4.79,4.51,4.69,4.97,4.93,4.88,4.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"90",302426,1557454,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,112,14,4.85,5,4.62,4.92,5,4.92,4.77,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"91",304082,276068,NA,NA,NA,FALSE,2,"Private room",1,2,103,126,4.72,4.73,4.62,4.86,4.82,4.88,4.57,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"92",304143,1565319,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,95,52,4.55,4.85,4.06,4.91,4.86,4.85,4.44,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"93",304189,1565512,"a few days or more","0%","56%",FALSE,1,"Entire home/apt",1,1,99,89,4.7,4.73,4.51,4.87,4.84,4.87,4.52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"94",305809,1573009,NA,NA,NA,TRUE,1,"Entire home/apt",1,4,275,129,4.9,4.85,4.88,4.97,4.96,4.7,4.71,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"95",306852,1141485,"within an hour","100%","92%",FALSE,0,"Entire home/apt",2,2,170,23,4.61,4.78,4.78,4.96,4.87,4.87,4.7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"96",307497,1582128,"within a day","100%","54%",TRUE,2,"Entire home/apt",10,0,797,99,4.88,4.81,4.7,4.86,4.87,4.55,4.52,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"97",307621,1141485,"within an hour","100%","92%",FALSE,0,"Entire home/apt",1,1,125,2,4.5,5,5,5,5,5,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"98",308028,1141485,"within an hour","100%","92%",FALSE,0,"Private room",1,1,95,35,4.77,4.71,4.71,4.94,4.91,4.91,4.69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"99",310722,1598424,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,169,28,4.78,4.92,4.76,4.88,4.92,4.8,4.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"100",311124,1600010,NA,NA,NA,TRUE,2,"Entire home/apt",1,1,190,81,4.74,4.7,4.79,4.89,4.91,4.93,4.57,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"101",311584,1023895,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,95,53,4.72,4.9,4.33,4.8,4.9,4.78,4.55,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"102",319985,1640702,"within an hour","100%","80%",FALSE,3,"Entire home/apt",1,2,166,387,4.74,4.82,4.69,4.86,4.78,4.84,4.62,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"103",320689,1642815,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,88,32,4.73,4.73,4.4,4.8,4.73,4.6,4.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"104",327285,1672823,NA,NA,"100%",TRUE,3,"Private room",1,4,148,535,4.94,4.91,4.91,4.98,4.99,4.9,4.84,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"105",331946,1687595,NA,NA,NA,FALSE,1,"Entire home/apt",4,4,220,27,4.88,4.88,4.64,4.92,4.88,4.79,4.75,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"106",340994,1730202,"within an hour","100%","0%",FALSE,1,"Entire home/apt",1,1,150,37,4.89,4.95,4.84,4.86,4.97,4.86,4.84,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"107",343094,1740785,"within an hour","100%","95%",TRUE,2,"Private room",1,1,73,390,4.89,4.87,4.9,4.97,4.97,4.87,4.75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"108",345397,1751751,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,169,43,4.75,4.74,4.56,4.81,4.91,4.7,4.51,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"109",350271,1775032,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,395,3,4,5,4.5,5,5,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"110",357932,1811552,"within an hour","100%",NA,FALSE,0,"Entire home/apt",1,1,200,27,4.64,4.29,4.08,4.92,4.83,4.79,4.08,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"111",357980,1811745,"within a day","100%","73%",TRUE,1,"Entire home/apt",4,4,238,93,4.86,4.89,4.82,4.91,4.97,4.96,4.74,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"112",361342,1826139,"within an hour","100%","87%",TRUE,8,"Entire home/apt",2,3,314,109,4.84,4.86,4.72,4.84,4.86,4.93,4.66,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"113",362458,1831568,NA,NA,NA,TRUE,1,"Entire home/apt",1,1,99,52,4.9,4.92,4.96,4.96,4.92,4.66,4.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"114",366438,1849988,"a few days or more","0%","0%",FALSE,1,"Private room",1,1,100,416,4.74,4.8,4.75,4.84,4.88,4.92,4.63,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"115",367107,1853421,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,182,11,5,4.91,4.82,4.91,5,5,4.73,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"116",367491,1855417,"within a day","100%","75%",FALSE,1,"Entire home/apt",1,1,119,70,4.91,4.9,4.78,4.96,4.97,4.91,4.73,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"117",378523,1901477,"within an hour","100%","87%",TRUE,1,"Entire home/apt",1,1,350,109,4.94,4.94,4.93,4.99,4.97,4.93,4.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"118",379885,1907015,"within an hour","100%",NA,FALSE,2,"Private room",1,1,199,82,4.65,4.64,4.55,4.73,4.57,4.84,4.45,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"119",387644,1939619,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,295,55,4.78,4.85,4.57,4.9,4.9,4.98,4.77,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"120",396125,1979865,NA,NA,NA,TRUE,1,"Private room",1,1,85,574,4.87,4.86,4.93,4.91,4.95,4.92,4.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"121",408794,2035506,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,199,23,4.62,4.71,4.19,4.76,4.76,4.71,4.52,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"122",414865,2063261,"within a day","78%","0%",FALSE,1,"Entire home/apt",1,1,98,7,4.86,4.86,4.57,4.86,5,4.71,4.71,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"123",414917,2063612,NA,NA,NA,FALSE,1,"Entire home/apt",2,3,280,78,4.89,4.68,4.83,4.96,4.94,4.92,4.66,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"124",415619,1336633,"within a day","100%","50%",FALSE,1,"Entire home/apt",1,1,145,69,4.92,4.94,4.82,4.98,4.98,4.82,4.77,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"125",418098,2078292,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,185,21,4.84,4.57,4.76,4.95,4.95,4.71,4.76,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"126",422044,1826139,"within an hour","100%","87%",TRUE,8,"Entire home/apt",3,5,275,134,4.84,4.79,4.82,4.85,4.85,4.86,4.64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"127",431635,1939922,"within a day","100%","100%",FALSE,1,"Entire home/apt",2,1,65,20,4.76,4.94,4.82,5,5,4.82,4.94,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"128",432233,2144360,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,304,24,4.76,4.57,4.61,4.7,4.87,4.87,4.57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"129",437757,2174719,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,109,123,4.61,4.68,4.59,4.81,4.85,4.76,4.52,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"130",439097,2181530,NA,NA,NA,FALSE,2,"Entire home/apt",1,1,140,52,4.88,4.9,4.92,4.94,4.94,4.81,4.71,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"131",440992,2191136,"within an hour","100%","100%",FALSE,1,"Entire home/apt",2,2,180,110,4.87,4.86,4.83,4.91,4.88,4.64,4.68,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"132",441424,2193861,"within an hour","100%","56%",FALSE,1,"Entire home/apt",3,3,175,34,4.55,4.63,4.41,4.78,4.81,4.72,4.47,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"133",444935,2059471,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,149,9,4.44,4.67,4.56,4.63,4.78,4.88,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"134",445660,2202945,"within an hour","100%","96%",FALSE,2,"Private room",2,3,65,402,4.79,4.87,4.89,4.93,4.92,4.69,4.67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"135",446592,1543378,"within a few hours","100%","0%",TRUE,1,"Private room",2,2,100,239,4.53,4.57,4.49,4.86,4.78,4.77,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"136",447151,2220492,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,105,73,4.65,4.55,3.77,4.71,4.77,4.63,4.46,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"137",450767,2238440,"within a few hours","100%","100%",FALSE,3,"Entire home/apt",2,3,261,79,4.59,4.7,4.65,4.72,4.62,4.92,4.42,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"138",451719,2243649,"a few days or more","38%","0%",FALSE,1,"Entire home/apt",1,3,179,60,4.86,4.88,4.91,4.98,4.95,4.91,4.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"139",460469,1997447,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,110,46,4.73,4.65,4.63,4.74,4.85,4.7,4.52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
